messageId,boardId,kudosCount,postDate,solution,subject,text,url,views,author_userId,forumsThread_threadId,plain_text,bow,bowSubject,neAnnotated,bowAnnotated
4227,mobilfunk,0,"2014-05-09 21:19:54",0,"iPhone5S 64GB noch kaufen?","<P>Hallo Telekom,&nbsp;</P><P>&nbsp;</P><P>ich bin gerade mit mir am hadern, ob ich meinen gekündigten Vertrag nicht jetzt schon verlängere...Ich habe einen Business L Vertrag im Rahmenvertrag. Ich möchte nämlich kein 4,7 Zoll Bildschirm, da mir das IPhone5s schon fast zu gross ist ...&nbsp;</P><P>&nbsp;</P><P>Was gibt es derzeit für Schnäppchen bei einem L Vertrag ... Ich habe auch noch ein Nokia was ich abgeben kann. Eine 50 % Aktion ist derzeit nicht am laufen? Meine Kollegen haben nämlich ihre 5S alle zum halben Preis bekommen.&nbsp;</P><P>&nbsp;</P><P>Gern schicke ich ihnen mal meine Daten...&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4227#M163,644,1217,4227,"Hallo Telekom,    ich bin gerade mit mir am hadern, ob ich meinen gekündigten Vertrag nicht jetzt schon verlängere...Ich habe einen Business L Vertrag im Rahmenvertrag. Ich möchte nämlich kein 4,7 Zoll Bildschirm, da mir das IPhone5s schon fast zu gross ist ...    Was gibt es derzeit für Schnäppchen bei einem L Vertrag ... Ich habe auch noch ein Nokia was ich abgeben kann. Eine 50 % Aktion ist derzeit nicht am laufen? Meine Kollegen haben nämlich ihre 5S alle zum halben Preis bekommen.    Gern schicke ich ihnen mal meine Daten... ",,,0,0
4231,mobilfunk,0,"2014-05-10 09:51:11",0,"Guten Morgen tomtim. Schön, dass Sie mit einer weiteren F...","Guten Morgen tomtim. Schön, dass Sie mit einer weiteren Frage auf uns zukommen. Wie heißt denn der Vertrag genau, den Sie haben? Es gibt nämlich viele L-Verträge. Alle aus verschiedenen Generationen und mit unterschiedlichen Preisen. Und da sich aus der monatlichen Grundgebühr die einmaligen Preise der Geräte ergeben, kann man nicht pauschal sagen, was welches Handy kostet. Eine Aktion gibt es derzeit leider nicht. Aber in einigen Rahmenverträgen gibt es auf alle Geräte, außer Apple, einen einmaligen Rabatt. Vielleicht ja auch in Ihrem? Schauen Sie doch mal nach. Wenn Sie es nicht herausfinden, dann helfen wir Ihnen dabei. Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4231#M164,636,124,4227,"Guten Morgen tomtim. Schön, dass Sie mit einer weiteren Frage auf uns zukommen. Wie heißt denn der Vertrag genau, den Sie haben? Es gibt nämlich viele L-Verträge. Alle aus verschiedenen Generationen und mit unterschiedlichen Preisen. Und da sich aus der monatlichen Grundgebühr die einmaligen Preise der Geräte ergeben, kann man nicht pauschal sagen, was welches Handy kostet. Eine Aktion gibt es derzeit leider nicht. Aber in einigen Rahmenverträgen gibt es auf alle Geräte, außer Apple, einen einmaligen Rabatt. Vielleicht ja auch in Ihrem? Schauen Sie doch mal nach. Wenn Sie es nicht herausfinden, dann helfen wir Ihnen dabei. Liebe Grüße Susann",,,0,0
4233,mobilfunk,0,"2014-05-10 10:40:09",0,"AW: Guten Morgen tomtim. Schön, dass Sie mit einer weiteren F...","<P>Hallo Susann,&nbsp;</P><P>&nbsp;</P><P>ich möchte keine anderen Geräte als Apple haben. Android oder Windows Phone sind eine Zumutung an einen User. Daher kommen bei mir nur Apple Geräte ins Haus.&nbsp;</P><P>&nbsp;</P><P>Ich habe 4x Business Complete Mobil L mit Handy + kostenloser SpeedOption. Alle 4 Verträge sind gekündigt. Ich habe nämlich gesehen, dass ich bei Vodafone in unserem Mitarbeiterportal pro Vertrag und gleicher Leistung 20 Euro sparen kann. Daher glaube ich, dass ich mich nicht mehr mit der Telekom befassen kann.&nbsp;</P><P>Ich habe mir zu Spaß mal Congster angesehen. Selbst da bekomme ich viel günstigere Preise.&nbsp;</P><P>&nbsp;</P><P>Die Telekom ist glaube ich auf einem schlechteren Zweig was die Kosten angeht. Ja, ein gutes Netz muss finanziert werden, aber derzeit zahle ich pro Monat 260 Euro nur an die Telekom aus meinem Privatbudget. Und das ist einfach sehr teuer und da muss ich einfach mal neu rechnen.&nbsp;</P><P>&nbsp;</P><P><SPAN style="line-height: 20px;">Vielen Dank für die kurzen Infos zu evtl. Aktionen. </SPAN></P><P><SPAN style="line-height: 20px;">&nbsp;</SPAN></P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4233#M165,637,1217,4227,"Hallo Susann,    ich möchte keine anderen Geräte als Apple haben. Android oder Windows Phone sind eine Zumutung an einen User. Daher kommen bei mir nur Apple Geräte ins Haus.    Ich habe 4x Business Complete Mobil L mit Handy + kostenloser SpeedOption. Alle 4 Verträge sind gekündigt. Ich habe nämlich gesehen, dass ich bei Vodafone in unserem Mitarbeiterportal pro Vertrag und gleicher Leistung 20 Euro sparen kann. Daher glaube ich, dass ich mich nicht mehr mit der Telekom befassen kann.  Ich habe mir zu Spaß mal Congster angesehen. Selbst da bekomme ich viel günstigere Preise.    Die Telekom ist glaube ich auf einem schlechteren Zweig was die Kosten angeht. Ja, ein gutes Netz muss finanziert werden, aber derzeit zahle ich pro Monat 260 Euro nur an die Telekom aus meinem Privatbudget. Und das ist einfach sehr teuer und da muss ich einfach mal neu rechnen.    Vielen Dank für die kurzen Infos zu evtl. Aktionen.   ",,,0,0
4237,mobilfunk,0,"2014-05-10 11:12:35",0,"Oh Entschuldigung, ich habe Sie so verstanden, dass Sie k...","Oh Entschuldigung, ich habe Sie so verstanden, dass Sie kein iPhone mehr wollen. Aber es soll bleiben, ok. Das Argument zu unseren Preisen kann ich nur zum Teil unterstützen. Dass wir bei den Discountpreisen anderer Anbieter nicht mithalten können, ist klar. Leistung hat eben seinen Preis, so ist es in jedem Geschäftsbereich. Als wir im letzten Jahr unsere neuen Tarife auf den Markt gebracht haben, haben wir unsere Preise jedoch angepasst und trotzdem die Leistungen hochgeschraubt. Und damit können wir uns auch sehen lassen. Ihr aktueller Vertrag ist noch aus der vorherigen Generation und etwas veraltet. Worauf legen Sie bei Ihren Tarifen wert? Ich bin mir sicher, dass wir etwas Passendes finden. Schließlich wollen wir Sie nicht kampflos aufgeben und als Kunden verlieren. Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4237#M166,635,124,4227,"Oh Entschuldigung, ich habe Sie so verstanden, dass Sie kein iPhone mehr wollen. Aber es soll bleiben, ok. Das Argument zu unseren Preisen kann ich nur zum Teil unterstützen. Dass wir bei den Discountpreisen anderer Anbieter nicht mithalten können, ist klar. Leistung hat eben seinen Preis, so ist es in jedem Geschäftsbereich. Als wir im letzten Jahr unsere neuen Tarife auf den Markt gebracht haben, haben wir unsere Preise jedoch angepasst und trotzdem die Leistungen hochgeschraubt. Und damit können wir uns auch sehen lassen. Ihr aktueller Vertrag ist noch aus der vorherigen Generation und etwas veraltet. Worauf legen Sie bei Ihren Tarifen wert? Ich bin mir sicher, dass wir etwas Passendes finden. Schließlich wollen wir Sie nicht kampflos aufgeben und als Kunden verlieren. Liebe Grüße Susann",,,0,0
4239,mobilfunk,0,"2014-05-10 11:40:26",0,"AW: Oh Entschuldigung, ich habe Sie so verstanden, dass Sie k...","<P>Hi Susann, schön, dass sie auch am Wochenende ansprechbar sind <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Super ...&nbsp;</P><P>&nbsp;</P><P>Ich habe gesehen... Top Idee... Jedes Jahr ein neues Smartphone... Aber 149 Euro für einen Vertrag mit allen Extras ist doch etwas oversized... Warum gibt es diese Option nicht bei den heutigen L Verträgen.&nbsp;</P><P>&nbsp;</P><P>Telefonflat - SMS-Flat - Internet 2GB sind doch super Daten.&nbsp;</P><P>Nehmen wir mal an :&nbsp;</P><P>&nbsp;</P><P>Vodafone AllnetFlat - alles Flat 1GB inkl. Europa 150MB 60 SMS und 60 Minuten 46 Euro inkl.Mwst + 199 Euro IPhone 5S 64GB&nbsp;</P><P>&nbsp;</P><P>Telekom XL Business - alles Flat 2GB inkl. Europa 6 x 50MB TravelPass 50 Minuten 67,18 exkl. Mwst + 210 Euro iPhone 5S 64 GB</P><P>&nbsp;</P><P>Wenn ich bei Vodafone jetzt noch in einen bessere Rahmenvertrag wechsel spare ich noch einmal etwas. Ich habe einen zweiten Job und dort ist es noch günstiger ... Da muss ich mir aber erst die Daten holen. Daher nehme ich jetzt mal das normale Paket für mich zur Rechnung.&nbsp;</P><P>&nbsp;</P><P><SPAN style="line-height: 20px;">VF 46*12+199 Euro &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; = 1303 Euro für LTE bei mir zu Hause.&nbsp;</SPAN></P><P>TK XL 67,18 + 19%*24+210+19% &nbsp;=2169 Euro für LTE bei mir zu Hause.&nbsp;</P><P>TK L &nbsp; 58,78&nbsp;<SPAN>+ 19%*24+252+19% = 1979 Euro für LTE bei mir zu Hause &nbsp;</SPAN></P><P>&nbsp;</P><P>Das sind jetzt beides ganz normale Business Preise aus dem Shops. Kein Reseller oder Discounter.&nbsp;</P><P>&nbsp;</P><P>Wie Die XL Variante würde mir gut passen, aber die kostet bei der Telekom 800 Euro mehr, da kann ich bei VF genug Datenpakete für die 2 GB nachkaufen...&nbsp;</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4239#M167,634,1217,4227,"Hi Susann, schön, dass sie auch am Wochenende ansprechbar sind   Super ...    Ich habe gesehen... Top Idee... Jedes Jahr ein neues Smartphone... Aber 149 Euro für einen Vertrag mit allen Extras ist doch etwas oversized... Warum gibt es diese Option nicht bei den heutigen L Verträgen.    Telefonflat - SMS-Flat - Internet 2GB sind doch super Daten.  Nehmen wir mal an :    Vodafone AllnetFlat - alles Flat 1GB inkl. Europa 150MB 60 SMS und 60 Minuten 46 Euro inkl.Mwst + 199 Euro IPhone 5S 64GB    Telekom XL Business - alles Flat 2GB inkl. Europa 6 x 50MB TravelPass 50 Minuten 67,18 exkl. Mwst + 210 Euro iPhone 5S 64 GB   Wenn ich bei Vodafone jetzt noch in einen bessere Rahmenvertrag wechsel spare ich noch einmal etwas. Ich habe einen zweiten Job und dort ist es noch günstiger ... Da muss ich mir aber erst die Daten holen. Daher nehme ich jetzt mal das normale Paket für mich zur Rechnung.    VF 46*12+199 Euro                       = 1303 Euro für LTE bei mir zu Hause.  TK XL 67,18 + 19%*24+210+19%  =2169 Euro für LTE bei mir zu Hause.  TK L   58,78  + 19%*24+252+19% = 1979 Euro für LTE bei mir zu Hause     Das sind jetzt beides ganz normale Business Preise aus dem Shops. Kein Reseller oder Discounter.    Wie Die XL Variante würde mir gut passen, aber die kostet bei der Telekom 800 Euro mehr, da kann ich bei VF genug Datenpakete für die 2 GB nachkaufen...   ",,,0,0
4243,mobilfunk,0,"2014-05-10 13:12:36",0,"Freut mich, dass Ihnen unser Service gefällt. Ok, an den...","Freut mich, dass Ihnen unser Service gefällt. Ok, an den Premium-Tarife habe ich jetzt nicht wirklich gedacht. <img class="emoticon emoticon-wink" id="wink" src="https://riokc95758.i.lithium.com/html/images/emoticons/winking-plus_generic_authentic_center_16x16.png" alt="Zwinkernd" title="Zwinkernd" /> Aber ich geben Ihnen da recht. Allerdings muss man beachten, was da alles an Leistungen inbegriffen ist. Das ist auch top! Bei Ihrer Rechnung komme ich nicht ganz hinterher. Mein Taschenrechner spuckt ganz andere Preise aus. Oder rechnen Sie noch den Festnetzanschluss dazu? Ich möchte gern mal schauen, in welchem Rahmenvertrag Sie sind. Vielleicht kann ich dadurch den Preis noch etwas runter drücken. Sind Sie so lieb, und füllen das Kontaktformular <A href="http://bit.ly/1jDZpzy" target="_blank" rel="nofollow noopener noreferrer">http://bit.ly/1jDZpzy</A> aus? Dann habe ich alle relevanten Daten und hoffe, Ihnen ein gutes Angebot machen zu können, einverstanden? Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4243#M168,334,124,4227,"Freut mich, dass Ihnen unser Service gefällt. Ok, an den Premium-Tarife habe ich jetzt nicht wirklich gedacht.   Aber ich geben Ihnen da recht. Allerdings muss man beachten, was da alles an Leistungen inbegriffen ist. Das ist auch top! Bei Ihrer Rechnung komme ich nicht ganz hinterher. Mein Taschenrechner spuckt ganz andere Preise aus. Oder rechnen Sie noch den Festnetzanschluss dazu? Ich möchte gern mal schauen, in welchem Rahmenvertrag Sie sind. Vielleicht kann ich dadurch den Preis noch etwas runter drücken. Sind Sie so lieb, und füllen das Kontaktformular  http://bit.ly/1jDZpzy  aus? Dann habe ich alle relevanten Daten und hoffe, Ihnen ein gutes Angebot machen zu können, einverstanden? Liebe Grüße Susann",,,0,0
4245,mobilfunk,0,"2014-05-10 13:21:57",0,"AW: Freut mich, dass Ihnen unser Service gefällt. Ok, an den...","<P>Hallo Susann,&nbsp;</P><P>&nbsp;</P><P>meine Daten habe ich ihnen geschickt.&nbsp;</P><P>&nbsp;</P><P>Danke.&nbsp;</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4245#M169,328,1217,4227,"Hallo Susann,    meine Daten habe ich ihnen geschickt.    Danke.   ",,,0,0
4247,mobilfunk,0,"2014-05-10 14:41:39",0,"Vielen Dank, ich habe sie erhalten. Ich schaue nun, was i...","Vielen Dank, ich habe sie erhalten. Ich schaue nun, was ich machen kann und melde mich Montag bei Ihnen. Bis dahin wünsche ich schon mal ein schönes Wochenende. Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4247#M170,324,124,4227,"Vielen Dank, ich habe sie erhalten. Ich schaue nun, was ich machen kann und melde mich Montag bei Ihnen. Bis dahin wünsche ich schon mal ein schönes Wochenende. Liebe Grüße Susann",,,0,0
4253,mobilfunk,0,"2014-05-11 12:33:35",0,"AW: Vielen Dank, ich habe sie erhalten. Ich schaue nun, was i...","<P>Hallo Susann,&nbsp;</P><P>&nbsp;</P><P>vielen Dank für die Info... Ich freue mich auf eine Rückmeldung. Sie können mich auch gern anrufen. Dann sprechen wir mal über einen Wechsel.&nbsp;</P><P>Wobei ich noch nicht weiß, ob ich lieber ein 5S nehmen oder auf ein 6er Warte.. <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" />&nbsp;</P><P>&nbsp;</P><P>Schönes Wochenende... auch wenn es schon halb rum ist <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>&nbsp;</P><P>Gruss Tom</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4253#M171,312,1217,4227,"Hallo Susann,    vielen Dank für die Info... Ich freue mich auf eine Rückmeldung. Sie können mich auch gern anrufen. Dann sprechen wir mal über einen Wechsel.  Wobei ich noch nicht weiß, ob ich lieber ein 5S nehmen oder auf ein 6er Warte..      Schönes Wochenende... auch wenn es schon halb rum ist    Gruss Tom",,,0,0
4343,mobilfunk,0,"2014-05-15 16:20:29",0,"AW: Vielen Dank, ich habe sie erhalten. Ich schaue nun, was i...","<P>Hallo Susann,&nbsp;</P><P>&nbsp;</P><P>gestern haben sie mich wieder nicht erreichen können und heute warte ich den ganzen Tag auf ihren Anruf.&nbsp;</P><P>Klappt das noch? Oder schreiben sie mir doch bitte wenigstens.&nbsp;</P><P>&nbsp;</P><P>Danke</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4343#M178,292,1217,4227,"Hallo Susann,    gestern haben sie mich wieder nicht erreichen können und heute warte ich den ganzen Tag auf ihren Anruf.  Klappt das noch? Oder schreiben sie mir doch bitte wenigstens.    Danke",,,0,0
4345,mobilfunk,0,"2014-05-15 16:46:42",0,"Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen....","Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen. Ich war gerade dabei, eine E-Mail zu schreiben. Sie ist schon unterwegs. Tut mir leid, dass es bisher nicht geklappt hat. Wir schaffen das schon noch. <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4345#M179,294,124,4227,"Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen. Ich war gerade dabei, eine E-Mail zu schreiben. Sie ist schon unterwegs. Tut mir leid, dass es bisher nicht geklappt hat. Wir schaffen das schon noch.   Liebe Grüße Susann",,,0,0
4375,mobilfunk,0,"2014-05-17 08:27:06",0,"AW: Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen....","<P>Hallo System <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" />&nbsp;</P><P>&nbsp;</P><P>Ja, ich habe per Mail eine Antwort erhalten und werde mit Susann nächste Woche telefonieren.&nbsp;</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4375#M182,279,1217,4227,"Hallo System      Ja, ich habe per Mail eine Antwort erhalten und werde mit Susann nächste Woche telefonieren.   ",,,0,0
4403,mobilfunk,0,"2014-05-19 10:23:43",0,"AW: Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen....","<P>Hallo Susann,</P><P>&nbsp;</P><P>rufst du mich bitte an. Damit wir über meinen Vertrag sprechen können.</P><P>Ich glaube ich würde einen XXL Vertrag nehmen. Wenn dieser bei dir zu einem vernünftigen Preis zu bekommen ist.</P><P>Wenn ich den normalen Konfigurator auf der Telekom Seite aufrufe, dann kostet der XXL 74,95 inkl. Mwst. mit 229,90 fürs iPhone</P><P><BR />Auf der normalen Seite der Telekom GF liegt der Preis bei 79,79 ab dem 7.ten Monat. In den ersten 6 Monaten bei 62,98 Netto.</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4403#M184,262,1217,4227,"Hallo Susann,   rufst du mich bitte an. Damit wir über meinen Vertrag sprechen können. Ich glaube ich würde einen XXL Vertrag nehmen. Wenn dieser bei dir zu einem vernünftigen Preis zu bekommen ist. Wenn ich den normalen Konfigurator auf der Telekom Seite aufrufe, dann kostet der XXL 74,95 inkl. Mwst. mit 229,90 fürs iPhone Auf der normalen Seite der Telekom GF liegt der Preis bei 79,79 ab dem 7.ten Monat. In den ersten 6 Monaten bei 62,98 Netto.",,,0,0
4405,mobilfunk,0,"2014-05-19 11:25:33",0,"AW: Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen....","<P>Hallo Susann,</P><P>&nbsp;</P><P>keine Zeit für mich?</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4405#M185,258,1217,4227,"Hallo Susann,   keine Zeit für mich?  ",,,0,0
4409,mobilfunk,0,"2014-05-19 16:14:29",1,"AW: Hallo tomtim, keine Sorge, ich habe Sie nicht vergessen....","<P>Hallo Susann und Kollegen,&nbsp;</P><P>&nbsp;</P><P>ich habe geben mit der Hotline telefoniert und muss leider gestehen, dass die Telekom hier leider nicht sehr kundenfreundlich ist. Ich wollte eigentlich einen XXL Vertrag abschliessen. Aber das ist nicht möglich.&nbsp;</P><P>&nbsp;</P><P>Die Telekom bietet mir nicht mal den Preis den man im Geschäftskundenportal anbietet. Sie bieten mir per Email einen Vertrag an, der ohne Mwst mehr kostet als Online inkl. Mwst.&nbsp;</P><P>&nbsp;</P><P>ich habe Ihnen gesagt, ich zahle als Privatperson 260 Euro monatlich und ich bin dazu admin von kleinen Firmen die ich in den letzten 4 Jahren alle zur Telekom geholt habe (29 neue Verträge).</P><P>&nbsp;</P><P>Als kleines Gimmik habe ich nicht mal eine 5 Euro Gutschrift erhalten. Kein Problem. Ich werde jetzt Kontakt mit meinem Vodafone Rahmenvertragspartner Kontakt aufnehmen und mir einen Vodafone L Vertrag für 35 Euro weniger pro Monat als bei Telekom holen. Meine alten Vodafonekarten habe ich noch und werde diese reaktivieren.&nbsp;</P><P><SPAN style="line-height: 20px;">Für die 35 Euro im Monat kann ich mir viele kleine extra sachen holen.&nbsp;</SPAN></P><P><SPAN style="line-height: 20px;">&nbsp;</SPAN></P><P><SPAN style="line-height: 20px;">Und ausserdem darf sich die Telekom glücklich schätzen demnächst zusätzlich 29 Vertragkündigungen zu erhalten. Ich will nicht, dass sie sich von Kunden belästigt fühlen.&nbsp;</SPAN></P><P><SPAN style="line-height: 20px;">&nbsp;</SPAN></P><P>Wird dieser Eintrag gelöscht, werde ich das direkt an die CT weiterleiten. Ihre Geschäftsführung sollte nicht nur wert auf eine Hotline legen, sondern vielleicht auch mal etwas für den Kunden zu tun.&nbsp;</P><P>&nbsp;</P><P>VIelen Dank. TomTim</P><P>&nbsp;</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4409#M187,493,1217,4227,"Hallo Susann und Kollegen,    ich habe geben mit der Hotline telefoniert und muss leider gestehen, dass die Telekom hier leider nicht sehr kundenfreundlich ist. Ich wollte eigentlich einen XXL Vertrag abschliessen. Aber das ist nicht möglich.    Die Telekom bietet mir nicht mal den Preis den man im Geschäftskundenportal anbietet. Sie bieten mir per Email einen Vertrag an, der ohne Mwst mehr kostet als Online inkl. Mwst.    ich habe Ihnen gesagt, ich zahle als Privatperson 260 Euro monatlich und ich bin dazu admin von kleinen Firmen die ich in den letzten 4 Jahren alle zur Telekom geholt habe (29 neue Verträge).   Als kleines Gimmik habe ich nicht mal eine 5 Euro Gutschrift erhalten. Kein Problem. Ich werde jetzt Kontakt mit meinem Vodafone Rahmenvertragspartner Kontakt aufnehmen und mir einen Vodafone L Vertrag für 35 Euro weniger pro Monat als bei Telekom holen. Meine alten Vodafonekarten habe ich noch und werde diese reaktivieren.  Für die 35 Euro im Monat kann ich mir viele kleine extra sachen holen.    Und ausserdem darf sich die Telekom glücklich schätzen demnächst zusätzlich 29 Vertragkündigungen zu erhalten. Ich will nicht, dass sie sich von Kunden belästigt fühlen.    Wird dieser Eintrag gelöscht, werde ich das direkt an die CT weiterleiten. Ihre Geschäftsführung sollte nicht nur wert auf eine Hotline legen, sondern vielleicht auch mal etwas für den Kunden zu tun.    VIelen Dank. TomTim    ",,,0,0
4411,mobilfunk,0,"2014-05-19 17:03:01",0,"Hallo tomtim. Schön, dass wir uns endlich telefonisch err...","Hallo tomtim. Schön, dass wir uns endlich telefonisch erreicht haben, aber über das Ende bin ich wirklich traurig. Ich bin gar nicht dazu gekommen dir zu sagen, dass ich den ganzen Tag in Besprechungen war und deswegen erst jetzt geantwortet habe. Das ist mir vor lauter Schreck, dass du uns verlassen willst, gar nicht mehr eingefallen. Ich möchte auch hier noch mal sagen, dass ich das sehr schade finde. Aber du darfst auf keinen Fall denken, dass du uns belästigst oder egal bist. Ich kann verstehen, dass du sauer bist, dass ich dir nicht die Neukundenangebote geben kann. Diese sind wirklich nur für neue Kunden gedacht, die noch keinen Vertrag haben. Dein Entschluss steht anscheinend fest, trotzdem will ich nicht aufgeben. Ich schaue noch mal, ob ich etwas für dich tun kann und komme per E-Mail auf dich zu. Dein Beitrag wird natürlich nicht gelöscht, für Kritik haben wir immer ein offenes Ohr. Ich melde mich bei dir und wünsche dir erst mal noch einen schönen Abend. Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4411#M188,171,124,4227,"Hallo tomtim. Schön, dass wir uns endlich telefonisch erreicht haben, aber über das Ende bin ich wirklich traurig. Ich bin gar nicht dazu gekommen dir zu sagen, dass ich den ganzen Tag in Besprechungen war und deswegen erst jetzt geantwortet habe. Das ist mir vor lauter Schreck, dass du uns verlassen willst, gar nicht mehr eingefallen. Ich möchte auch hier noch mal sagen, dass ich das sehr schade finde. Aber du darfst auf keinen Fall denken, dass du uns belästigst oder egal bist. Ich kann verstehen, dass du sauer bist, dass ich dir nicht die Neukundenangebote geben kann. Diese sind wirklich nur für neue Kunden gedacht, die noch keinen Vertrag haben. Dein Entschluss steht anscheinend fest, trotzdem will ich nicht aufgeben. Ich schaue noch mal, ob ich etwas für dich tun kann und komme per E-Mail auf dich zu. Dein Beitrag wird natürlich nicht gelöscht, für Kritik haben wir immer ein offenes Ohr. Ich melde mich bei dir und wünsche dir erst mal noch einen schönen Abend. Liebe Grüße Susann",,,0,0
4471,mobilfunk,0,"2014-05-21 15:14:52",0,"AW: Hallo tomtim. Schön, dass wir uns endlich telefonisch err...","<P>Hallo Susann,</P><P>&nbsp;</P><P>rufst du mich bitte noch einmal an.</P><P>&nbsp;</P><P>Gruss thomas</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4471#M191,152,1217,4227,"Hallo Susann,   rufst du mich bitte noch einmal an.   Gruss thomas  ",,,0,0
4483,mobilfunk,0,"2014-05-21 21:31:02",0,"Hallo Thomas. Wie soeben telefonisch besprochen, habe ich...","Hallo Thomas. Wie soeben telefonisch besprochen, habe ich nun deinen Vertrag mit dem gewünschten iPhone 5s verlängert. Ich freue mich wirklich sehr, dass wir dich doch noch als Kunden behalten dürfen, und wünsche dir viel Spaß mit dem Gerät. Wenn mal wieder was sein sollte, dann melde dich ruhig. Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4483#M194,143,124,4227,"Hallo Thomas. Wie soeben telefonisch besprochen, habe ich nun deinen Vertrag mit dem gewünschten iPhone 5s verlängert. Ich freue mich wirklich sehr, dass wir dich doch noch als Kunden behalten dürfen, und wünsche dir viel Spaß mit dem Gerät. Wenn mal wieder was sein sollte, dann melde dich ruhig. Liebe Grüße Susann",,,0,0
4487,mobilfunk,0,"2014-05-21 21:34:39",0,"AW: Hallo Thomas. Wie soeben telefonisch besprochen, habe ich...","<P>Hi Susann,&nbsp;</P><P>&nbsp;</P><P>vielen Dank. Wann kommt das Gerät? Muss ich etwas tun um die 15000 Milen Gutgeschrieben zu bekommen? Ich bin mit meiner Telefonnummer registriert und die Miles und More Karte ist auch angegeben im Portal.&nbsp;</P><P>&nbsp;</P><P>Danke.&nbsp;</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/iPhone5S-64GB-noch-kaufen/m-p/4487#M196,141,1217,4227,"Hi Susann,    vielen Dank. Wann kommt das Gerät? Muss ich etwas tun um die 15000 Milen Gutgeschrieben zu bekommen? Ich bin mit meiner Telefonnummer registriert und die Miles und More Karte ist auch angegeben im Portal.    Danke.   ",,,0,0
